Data Number,Motor 1 Position,Motor 2 Position,Motor 3 Position,Motor 4 Position,Frequency (MHz),Real Impedance (Ohms),Imaginary Impedance (Ohms),Color
,191,0,30,1,18.5,168.23838242110637,98.61835314246261,#f39c12
,201,0,30,1,18.5,155.02624632049313,97.5307784606864,#f39c12
,0,0,40,1,18.5,62.420582935644305,-17.41762998889352,#2ecc71
,10,0,40,1,18.5,67.37799514760393,-9.457815764944568,#2ecc71
,20,0,40,1,18.5,73.96652804526197,-1.1613247255416792,#2ecc71
,30,0,40,1,18.5,81.52259129710183,7.041870926771165,#2ecc71
,39,0,40,1,18.5,90.57385507907355,14.306267803160026,#2ecc71
,49,0,40,1,18.5,100.84695433671018,21.527436852412592,#2ecc71
,59,0,40,1,18.5,112.96071489271317,27.31324151059096,#2ecc71
,70,0,40,1,18.5,126.30367487836219,32.0820323436802,#2ecc71
,79,0,40,1,18.5,141.13016336261668,35.69360798807124,#2ecc71
,89,0,40,1,18.5,157.40380886869482,36.02595214501573,#2ecc71
,99,0,40,1,18.5,173.8487417038349,33.890256517735274,#2ecc71
,109,0,40,1,18.5,190.7364202218773,31.71946715968398,#2ecc71
,119,0,40,1,18.5,205.8647777682769,22.59540587839701,#2ecc71
,129,0,40,1,18.5,219.7326017082691,14.597066152118833,#2ecc71
,139,0,40,1,18.5,232.42606128456788,3.22463323665342,#2ecc71
,149,0,40,1,18.5,241.0998888469056,-10.54570863413584,#2ecc71
,159,0,40,1,18.5,250.02803648394817,-21.710148767766434,#2ecc71
,169,0,40,1,18.5,255.26542138642654,-37.00576696449025,#2ecc71
,179,0,40,1,18.5,258.57122956551945,-45.43945922358019,#2ecc71
,189,0,40,1,18.5,255.04084880602622,-29.740905366358497,#2ecc71
,199,0,40,1,18.5,246.81754797112336,-13.663041781160368,#2ecc71
,0,0,50,1,18.5,66.69083656414273,-26.973038431473565,#3498db
,10,0,50,1,18.5,74.7834320824911,-21.038001264934685,#3498db
,20,0,50,1,18.5,84.89927806881626,-15.593008244317154,#3498db
,30,0,50,1,18.5,96.54934383104275,-11.588528781227799,#3498db
,40,0,50,1,18.5,109.91363816538896,-9.908297531786644,#3498db
,50,0,50,1,18.5,124.83188539500243,-10.259775220781728,#3498db
,60,0,50,1,18.5,139.64073352576196,-13.424517161340523,#3498db
,70,0,50,1,18.5,155.27688355164656,-20.455376022019607,#3498db
,80,0,50,1,18.5,167.95317478050788,-30.430806301788163,#3498db
,90,0,50,1,18.5,179.69320471226246,-43.71688921825778,#3498db
,100,0,50,1,18.5,187.15983721132454,-58.62298499152484,#3498db
,110,0,50,1,18.5,190.45545158697914,-73.8248235107376,#3498db
,120,0,50,1,18.5,192.26185519986905,-88.31861233937667,#3498db
,130,0,50,1,18.5,190.23880859391042,-103.30505023421549,#3498db
,140,0,50,1,18.5,184.86372609353924,-114.06513772695965,#3498db
,150,0,50,1,18.5,179.84897237894964,-124.88300314673927,#3498db
,160,0,50,1,18.5,175.63393235286875,-133.78944806522478,#3498db
,170,0,50,1,18.5,168.9850261321373,-140.5124475027738,#3498db
,180,0,50,1,18.5,166.43132521573875,-141.8295465307949,#3498db
,190,0,50,1,18.5,172.7888797421816,-135.69054274767575,#3498db
,200,0,50,1,18.5,180.07094950448675,-127.98080284662244,#3498db
,0,0,60,1,18.5,66.8899699558391,-38.32289590935714,#f1c40f
,10,0,60,1,18.5,76.38009485081834,-35.81204222528317,#f1c40f
,20,0,60,1,18.5,87.89189854797297,-35.22408057917903,#f1c40f
,30,0,60,1,18.5,100.12599797412629,-37.56188464143493,#f1c40f
,39,0,60,1,18.5,111.90690774810949,-42.88722440941133,#f1c40f
,49,0,60,1,18.5,122.56096751949842,-51.61150522524874,#f1c40f
,59,0,60,1,18.5,131.10059456415195,-63.20270437008433,#f1c40f
,70,0,60,1,18.5,136.23795644719183,-76.78323461842477,#f1c40f
,79,0,60,1,18.5,138.2396153090058,-90.35507799718204,#f1c40f
,89,0,60,1,18.5,135.7445065403848,-102.95055433447736,#f1c40f
,99,0,60,1,18.5,131.9871694742187,-112.2043269207398,#f1c40f
,109,0,60,1,18.5,126.0309221136028,-120.85135460745619,#f1c40f
,119,0,60,1,18.5,120.60840020669042,-126.78976655180314,#f1c40f
,129,0,60,1,18.5,113.91743695364228,-131.800527958153,#f1c40f
,139,0,60,1,18.5,108.82894471898086,-135.21115185737577,#f1c40f
,149,0,60,1,18.5,103.35126366084627,-137.62992510313939,#f1c40f
,159,0,60,1,18.5,98.57199650033667,-138.98956392616844,#f1c40f
,169,0,60,1,18.5,93.97387408047713,-139.5600042726077,#f1c40f
,179,0,60,1,18.5,92.16295643841514,-140.11378347344282,#f1c40f
,189,0,60,1,18.5,96.86330077588228,-140.09552090722474,#f1c40f
,199,0,60,1,18.5,101.44798313627102,-139.2599649165838,#f1c40f
,0,0,70,1,18.5,63.29030561599235,-48.93986287011019,#1abc9c
,10,0,70,1,18.5,71.94954835828703,-50.10283495129566,#1abc9c
,20,0,70,1,18.5,81.73162807190366,-54.2541550035657,#1abc9c
,30,0,70,1,18.5,89.912778155537,-60.84233924175507,#1abc9c
,39,0,70,1,18.5,95.7136412786772,-69.91487474495698,#1abc9c
,49,0,70,1,18.5,99.3483845086478,-80.8740491836968,#1abc9c
,59,0,70,1,18.5,99.23492650839253,-90.62490325145488,#1abc9c
,70,0,70,1,18.5,96.3973278487247,-100.17572493887349,#1abc9c
,79,0,70,1,18.5,91.99892957220939,-107.1606568737978,#1abc9c
,89,0,70,1,18.5,87.34804959073527,-112.96074546030492,#1abc9c
,99,0,70,1,18.5,82.59626563843649,-117.55563009173056,#1abc9c
,109,0,70,1,18.5,77.37146892298234,-119.89054435212682,#1abc9c
,119,0,70,1,18.5,73.21047198100678,-121.25092173791168,#1abc9c
,129,0,70,1,18.5,69.00368155347346,-122.25974726823164,#1abc9c
,139,0,70,1,18.5,65.66372599701066,-122.72446822037162,#1abc9c
,149,0,70,1,18.5,62.75548100641086,-122.67864083570927,#1abc9c
,159,0,70,1,18.5,59.85182431895191,-122.26840712565115,#1abc9c
,169,0,70,1,18.5,58.24407034193977,-122.29279612933944,#1abc9c
,179,0,70,1,18.5,56.830826218561086,-121.97747412197153,#1abc9c
,189,0,70,1,18.5,58.79666460785973,-122.5374007928,#1abc9c
,199,0,70,1,18.5,61.641607753154176,-123.21572832398557,#1abc9c
,0,0,80,1,18.5,56.685553052663614,-57.31672384602693,#e74c3c
,9,0,80,1,18.5,63.45359333675358,-60.90464578754118,#e74c3c
,20,0,80,1,18.5,69.1931533510586,-66.87585790518297,#e74c3c
,30,0,80,1,18.5,72.81048227677579,-74.28851392365301,#e74c3c
,39,0,80,1,18.5,73.87105120031826,-82.54663285561726,#e74c3c
,49,0,80,1,18.5,72.82806273606019,-89.7579075417328,#e74c3c
,59,0,80,1,18.5,69.96106569810887,-96.07759734347917,#e74c3c
,70,0,80,1,18.5,65.9301789812388,-100.73922753923287,#e74c3c
,79,0,80,1,18.5,61.564937664273536,-104.04301757179601,#e74c3c
,89,0,80,1,18.5,57.72411922636614,-105.87510829714127,#e74c3c
,99,0,80,1,18.5,54.12701482997545,-107.23350578724984,#e74c3c
,109,0,80,1,18.5,50.86322566897976,-108.08346054061542,#e74c3c
,119,0,80,1,18.5,48.434586015682136,-108.20888324969414,#e74c3c
,129,0,80,1,18.5,45.854001624265074,-108.05435997016055,#e74c3c
,139,0,80,1,18.5,43.85488349377648,-107.90321883461141,#e74c3c
,149,0,80,1,18.5,41.956461601899925,-107.44207464226805,#e74c3c
,159,0,80,1,18.5,40.435733615832,-107.10304756102842,#e74c3c
,169,0,80,1,18.5,39.20671908576978,-106.5273564636866,#e74c3c
,179,0,80,1,18.5,38.337668219718516,-106.34052124958868,#e74c3c
,189,0,80,1,18.5,39.594700588463624,-106.95174206803955,#e74c3c
,199,0,80,1,18.5,41.31524131983346,-107.67001025779454,#e74c3c
,0,0,90,1,18.5,48.740561000612715,-62.40798188556831,#3498db
,0,0,100,1,18.5,41.21120655720159,-64.68660287060267,#3498db
,10,0,90,1,18.5,52.22353166836217,-67.21775257443386,#3498db
,20,0,90,1,18.5,54.775356597604436,-73.08684939195119,#3498db
,30,0,90,1,18.5,55.12826459913844,-78.93093108789107,#3498db
,39,0,90,1,18.5,53.78860753185504,-84.30324281509073,#3498db
,49,0,90,1,18.5,51.354636311843784,-88.3004252923865,#3498db
,59,0,90,1,18.5,47.73160160587335,-91.84243135500625,#3498db
,70,0,90,1,18.5,45.367542542775325,-93.80136316041197,#3498db
,79,0,90,1,18.5,42.49692462384378,-94.72167853114247,#3498db
,89,0,90,1,18.5,39.598538282556675,-95.4236092638739,#3498db
,99,0,90,1,18.5,37.21540536690135,-95.92444449893671,#3498db
,109,0,90,1,18.5,35.28356189498451,-95.90084100053966,#3498db
,119,0,90,1,18.5,33.67655888869894,-95.36338959111703,#3498db
,129,0,90,1,18.5,32.238634134124425,-95.38995881029112,#3498db
,139,0,90,1,18.5,30.872459268032323,-95.04198154814137,#3498db
,149,0,90,1,18.5,29.838308785523417,-94.34259001647679,#3498db
,159,0,90,1,18.5,29.42588202055668,-94.11473547555973,#3498db
,169,0,90,1,18.5,28.40328862029432,-93.85796926218794,#3498db
,179,0,90,1,18.5,27.99394031986451,-93.64037284560601,#3498db
,189,0,90,1,18.5,28.482050911889342,-93.87136180768866,#3498db
,199,0,90,1,18.5,29.52862821185604,-94.34571796724592,#3498db
,0,0,100,1,18.5,41.325802020872864,-64.65260992685228,#f39c12
,10,0,100,1,18.5,43.46947721071298,-69.10680423149343,#f39c12
,20,0,100,1,18.5,44.14720582794997,-73.791492339421,#f39c12
,30,0,100,1,18.5,43.38816783601127,-78.1797236774273,#f39c12
,40,0,100,1,18.5,41.42192060625655,-81.67959629100662,#f39c12
,50,0,100,1,18.5,39.10393878568217,-84.22313539115346,#f39c12
,60,0,100,1,18.5,36.3392253298015,-85.87322458274096,#f39c12
,70,0,100,1,18.5,34.33649563882129,-87.0254425624795,#f39c12
,90,0,100,1,18.5,30.17290625442082,-87.6709751094574,#f39c12
,100,0,100,1,18.5,28.82700582905847,-87.55754367987619,#f39c12
,110,0,100,1,18.5,27.34804617766749,-87.5217682522414,#f39c12
,120,0,100,1,18.5,26.3185458812414,-87.1796110463875,#f39c12
,130,0,100,1,18.5,25.490490818802858,-86.86697874705433,#f39c12
,140,0,100,1,18.5,24.440860617080553,-86.76852293253238,#f39c12
,149,0,100,1,18.5,23.846942093901674,-86.22424354181561,#f39c12
,159,0,100,1,18.5,23.215136133577076,-85.99429741630783,#f39c12
,170,0,100,1,18.5,22.93221143219908,-85.85506166905178,#f39c12
,180,0,100,1,18.5,22.60884191584829,-85.53556633829784,#f39c12
,190,0,100,1,18.5,22.89813995569104,-85.84582124582796,#f39c12
,199,0,100,1,18.5,23.590719377885094,-86.26277957457552,#f39c12
,0,0,110,1,18.5,34.70091596178635,-65.24233424912447,#1abc9c
,10,0,110,1,18.5,35.742540619023686,-68.90314264525139,#1abc9c
,20,0,110,1,18.5,35.31647148619154,-72.43547368637927,#1abc9c
,30,0,110,1,18.5,34.273090326016806,-75.6375950130076,#1abc9c
,40,0,110,1,18.5,32.35543808468825,-77.69622458047469,#1abc9c
,50,0,110,1,18.5,30.367831189953918,-79.4036072403373,#1abc9c
,60,0,110,1,18.5,28.451162649143495,-80.2493277527262,#1abc9c
,70,0,110,1,18.5,26.79895799193458,-80.53526818278472,#1abc9c
,80,0,110,1,18.5,25.343860049535067,-80.82285905847827,#1abc9c
,90,0,110,1,18.5,23.935383088324297,-80.84889759991253,#1abc9c
,100,0,110,1,18.5,22.901301774178282,-80.66462675059893,#1abc9c
,110,0,110,1,18.5,21.966371111391524,-80.61694631670214,#1abc9c
,120,0,110,1,18.5,21.379856605008985,-80.11771117016912,#1abc9c
,130,0,110,1,18.5,20.511047968338318,-79.86085187790682,#1abc9c
,140,0,110,1,18.5,19.996235558911238,-79.69965622319508,#1abc9c
,149,0,110,1,18.5,19.56801768212312,-79.4510295862013,#1abc9c
,159,0,110,1,18.5,19.111005897987017,-79.03227941049101,#1abc9c
,170,0,110,1,18.5,18.85218641857502,-78.9929648752319,#1abc9c
,180,0,110,1,18.5,18.602156524796616,-78.91470899420216,#1abc9c
,190,0,110,1,18.5,19.000443522258955,-79.35798732524721,#1abc9c
,199,0,110,1,18.5,19.53478015514132,-79.21612529644405,#1abc9c
,0,0,120,1,18.5,29.442965870014103,-64.427660960086,#f1c40f
,10,0,120,1,18.5,29.79906787396241,-67.41498163911301,#f1c40f
,20,0,120,1,18.5,29.031779180698013,-70.17620774648927,#f1c40f
,30,0,120,1,18.5,27.85088649256667,-72.28396490517969,#f1c40f
,40,0,120,1,18.5,26.40735047977143,-73.80464890861259,#f1c40f
,50,0,120,1,18.5,24.803763898270937,-74.66515494810751,#f1c40f
,60,0,120,1,18.5,23.129316358973803,-75.41371985137744,#f1c40f
,70,0,120,1,18.5,22.01219840165747,-75.46837701575801,#f1c40f
,80,0,120,1,18.5,21.01339149269146,-75.68827526670296,#f1c40f
,90,0,120,1,18.5,19.76179767485623,-75.46686797728944,#f1c40f
,100,0,120,1,18.5,19.093336124576012,-75.04396024354386,#f1c40f
,110,0,120,1,18.5,18.66880579047906,-75.06244761050137,#f1c40f
,120,0,120,1,18.5,17.837764466990336,-74.79929173198985,#f1c40f
,130,0,120,1,18.5,17.349971897338424,-74.72685229353175,#f1c40f
,140,0,120,1,18.5,17.163535386435836,-74.44642231055973,#f1c40f
,149,0,120,1,18.5,16.676901907685703,-74.25344852673788,#f1c40f
,159,0,120,1,18.5,16.305682587492353,-73.94625255700178,#f1c40f
,170,0,120,1,18.5,16.070270219583747,-73.74514904540047,#f1c40f
,180,0,120,1,18.5,16.092861724558958,-73.83039095322307,#f1c40f
,190,0,120,1,18.5,16.333993974852294,-73.73327029775781,#f1c40f
,199,0,120,1,18.5,16.45118546379904,-74.21485229862036,#f1c40f
,0,0,130,1,18.5,25.28561666453286,-63.297343241904215,#2ecc71
,10,0,130,1,18.5,25.39386905827086,-65.7420681101117,#2ecc71
,20,0,130,1,18.5,24.639132834803675,-67.92415010405134,#2ecc71
,30,0,130,1,18.5,23.106862943943266,-69.28963011102088,#2ecc71
,40,0,130,1,18.5,22.162335801835425,-70.38087244414076,#2ecc71
,50,0,130,1,18.5,20.745801967985685,-70.9562860012735,#2ecc71
,60,0,130,1,18.5,19.76806289126409,-71.1578343279085,#2ecc71
,70,0,130,1,18.5,18.868820300329837,-71.26471311049141,#2ecc71
,80,0,130,1,18.5,17.913965135139893,-71.16968624183782,#2ecc71
,90,0,130,1,18.5,17.015877447090148,-70.99998117471209,#2ecc71
,100,0,130,1,18.5,16.46035744966447,-71.00878769700044,#2ecc71
,110,0,130,1,18.5,15.959344672062088,-70.78263029399837,#2ecc71
,120,0,130,1,18.5,15.714461198665619,-70.63802305472429,#2ecc71
,130,0,130,1,18.5,15.19306872172669,-70.36277321702897,#2ecc71
,140,0,130,1,18.5,14.946951696564646,-70.31638832333759,#2ecc71
,149,0,130,1,18.5,14.655799988296325,-70.13914104555049,#2ecc71
,159,0,130,1,18.5,14.414400518684465,-69.89108469268152,#2ecc71
,170,0,130,1,18.5,14.236021271182626,-69.7301160183364,#2ecc71
,180,0,130,1,18.5,14.179024516200556,-69.61522615456968,#2ecc71
,190,0,130,1,18.5,14.356796220335967,-69.70488752880843,#2ecc71
,199,0,130,1,18.5,14.685553410150366,-70.02308369234977,#2ecc71
,0,0,140,1,18.5,22.25421541315769,-62.06710935727762,#e74c3c
,10,0,140,1,18.5,21.92660486206741,-63.966353194216126,#e74c3c
,20,0,140,1,18.5,21.164465772259902,-65.55825157137582,#e74c3c
,30,0,140,1,18.5,20.073439925194506,-66.55476230392729,#e74c3c
,40,0,140,1,18.5,18.953299042042783,-67.28749643800944,#e74c3c
,50,0,140,1,18.5,17.907904284624127,-67.60261204693086,#e74c3c
,60,0,140,1,18.5,17.049823139388614,-67.71572204193698,#e74c3c
,70,0,140,1,18.5,16.40242673325207,-67.97208236641112,#e74c3c
,80,0,140,1,18.5,15.524541631831587,-67.7291257261904,#e74c3c
,90,0,140,1,18.5,15.018471009827364,-67.7387336632338,#e74c3c
,100,0,140,1,18.5,14.646214656290656,-67.57886724710143,#e74c3c
,110,0,140,1,18.5,14.499040084763362,-67.4456721996976,#e74c3c
,120,0,140,1,18.5,13.910073153190375,-67.18146911686839,#e74c3c
,130,0,140,1,18.5,13.580502943128767,-67.09081002189772,#e74c3c
,140,0,140,1,18.5,13.497024880677277,-66.98293862230554,#e74c3c
,149,0,140,1,18.5,13.155689879424568,-66.72022612582757,#e74c3c
,159,0,140,1,18.5,12.990071095315587,-66.71812699995556,#e74c3c
,170,0,140,1,18.5,12.877391770338674,-66.60399331124707,#e74c3c
,180,0,140,1,18.5,12.80485868803913,-66.3567187860577,#e74c3c
,190,0,140,1,18.5,12.901272462752923,-66.55175285883912,#e74c3c
,199,0,140,1,18.5,13.116746512239768,-66.7515123348759,#e74c3c
,0,0,150,1,18.5,19.71693660406864,-60.61192472365735,#3498db
,10,0,150,1,18.5,19.277500974606546,-62.20659367434018,#3498db
,20,0,150,1,18.5,18.57356668758559,-63.419063537227785,#3498db
,30,0,150,1,18.5,17.75608715179613,-64.29071301112415,#3498db
,40,0,150,1,18.5,16.779012742880614,-64.87868092818148,#3498db
,50,0,150,1,18.5,16.011687861343713,-65.03670328851231,#3498db
,60,0,150,1,18.5,15.164209678814185,-65.30171459493397,#3498db
,70,0,150,1,18.5,14.51431619259313,-65.23476365044574,#3498db
,80,0,150,1,18.5,13.887469254378408,-65.11221298842898,#3498db
,90,0,150,1,18.5,13.554744247954995,-64.98860670282208,#3498db
,100,0,150,1,18.5,13.339799860771313,-65.01353821742106,#3498db
,110,0,150,1,18.5,13.022571619651245,-64.76863730167841,#3498db
,120,0,150,1,18.5,12.658907510276384,-64.57406049003183,#3498db
,130,0,150,1,18.5,12.452254968887411,-64.58963071490943,#3498db
,140,0,150,1,18.5,12.347217680117854,-64.43903128149717,#3498db
,149,0,150,1,18.5,12.174390654125009,-64.14296030966594,#3498db
,159,0,150,1,18.5,12.054081304492193,-64.12750931068344,#3498db
,170,0,150,1,18.5,11.877672738659685,-64.1923256542759,#3498db
,180,0,150,1,18.5,11.7552798209072,-63.955403835583056,#3498db
,190,0,150,1,18.5,11.854263248924587,-64.11038522317534,#3498db
,199,0,150,1,18.5,12.024718015234809,-64.26952112368328,#3498db
,0,0,160,1,18.5,16.45854956836579,-61.23275928140688,#f39c12
,9,0,160,1,18.5,16.490602855815414,-62.248142205925085,#f39c12
,20,0,160,1,18.5,16.175483209436393,-63.27540204254188,#f39c12
,30,0,160,1,18.5,15.311956760555594,-63.86103152053805,#f39c12
,39,0,160,1,18.5,14.64312316682328,-64.26716264870603,#f39c12
,49,0,160,1,18.5,14.081581084960408,-64.51504827332509,#f39c12
,59,0,160,1,18.5,13.677807383266915,-64.28330368623367,#f39c12
,70,0,160,1,18.5,13.30474838473833,-64.43765056256025,#f39c12
,79,0,160,1,18.5,12.835391662251531,-64.39912765782262,#f39c12
,89,0,160,1,18.5,12.536731002596508,-64.37568045551035,#f39c12
,99,0,160,1,18.5,12.183143930680663,-64.21140182950302,#f39c12
,109,0,160,1,18.5,11.966671713064462,-64.22733203312534,#f39c12
,119,0,160,1,18.5,11.85230611838945,-64.08337401137378,#f39c12
,129,0,160,1,18.5,11.678783611448047,-64.12452022332246,#f39c12
,139,0,160,1,18.5,11.536612970348035,-63.86468943229704,#f39c12
,149,0,160,1,18.5,11.424107522125588,-63.81475430318506,#f39c12
,159,0,160,1,18.5,11.501589035976632,-63.63882741240799,#f39c12
,169,0,160,1,18.5,11.364884449706418,-63.62365574997176,#f39c12
,179,0,160,1,18.5,11.03001670649433,-63.73308564966654,#f39c12
,189,0,160,1,18.5,11.370522760772069,-63.76965495243413,#f39c12
,199,0,160,1,18.5,11.38885834317282,-63.80503770154472,#f39c12
,0,0,170,1,18.5,15.312287441384042,-59.94735507623802,#1abc9c
,9,0,170,1,18.5,15.142528786777447,-60.98228775835779,#1abc9c
,20,0,170,1,18.5,14.32946078056336,-61.52135830842546,#1abc9c
,30,0,170,1,18.5,13.974868060505383,-62.20254756036026,#1abc9c
,39,0,170,1,18.5,13.342604229436285,-62.288098829294185,#1abc9c
,49,0,170,1,18.5,12.871696187418983,-62.46746583141022,#1abc9c
,59,0,170,1,18.5,12.523338295672083,-62.3916770074991,#1abc9c
,69,0,170,1,18.5,12.25777555653209,-62.54776438225422,#1abc9c
,79,0,170,1,18.5,11.926810939786854,-62.661294408050715,#1abc9c
,89,0,170,1,18.5,11.540640296559378,-62.41207646851923,#1abc9c
,99,0,170,1,18.5,11.273995655420611,-62.331796959808905,#1abc9c
,109,0,170,1,18.5,11.28555285233729,-62.224317043920884,#1abc9c
,119,0,170,1,18.5,11.147966462054637,-62.153505060152106,#1abc9c
,129,0,170,1,18.5,11.04568556672511,-62.04122888077941,#1abc9c
,139,0,170,1,18.5,10.85443257253566,-61.99919369448493,#1abc9c
,149,0,170,1,18.5,10.783673390395894,-61.94389141279717,#1abc9c
,159,0,170,1,18.5,10.605935780881696,-61.86026964188929,#1abc9c
,169,0,170,1,18.5,10.651274266079387,-61.83817878535548,#1abc9c
,179,0,170,1,18.5,10.528691928547323,-61.740240937079406,#1abc9c
,189,0,170,1,18.5,10.601093478238951,-61.92828281463386,#1abc9c
,199,0,170,1,18.5,10.842707815258583,-61.83054773791302,#1abc9c
,0,0,180,1,18.5,13.914116088959956,-58.69286465674017,#f1c40f
,10,0,180,1,18.5,13.579511624058375,-59.38649220620842,#f1c40f
,20,0,180,1,18.5,13.204802996270926,-59.98939743629835,#f1c40f
,30,0,180,1,18.5,12.770303757947197,-60.24756440439648,#f1c40f
,40,0,180,1,18.5,12.297082129271509,-60.3984786088964,#f1c40f
,50,0,180,1,18.5,12.035723826907962,-60.73369326789293,#f1c40f
,60,0,180,1,18.5,11.575030170165741,-60.5470629418159,#f1c40f
,70,0,180,1,18.5,11.283360628915965,-60.69310603909211,#f1c40f
,80,0,180,1,18.5,11.033667671994573,-60.67737998328944,#f1c40f
,90,0,180,1,18.5,10.912202888976227,-60.48701099991875,#f1c40f
,100,0,180,1,18.5,10.602065863689138,-60.30371013256068,#f1c40f
,110,0,180,1,18.5,10.619559368846577,-60.562940185675565,#f1c40f
,120,0,180,1,18.5,10.614635231174116,-60.36674305063071,#f1c40f
,130,0,180,1,18.5,10.3533233814558,-60.1884581920018,#f1c40f
,140,0,180,1,18.5,10.239476237338387,-60.15991958163732,#f1c40f
,149,0,180,1,18.5,10.073814239558697,-60.00017731610922,#f1c40f
,159,0,180,1,18.5,10.128263300755066,-60.1455078489859,#f1c40f
,170,0,180,1,18.5,9.946394872533729,-59.98153891786383,#f1c40f
,180,0,180,1,18.5,9.980408092536626,-60.10491836212217,#f1c40f
,189,0,180,1,18.5,9.975690105115397,-60.21211502085856,#f1c40f
,199,0,180,1,18.5,10.274830077391183,-60.10671887974712,#f1c40f
,3,0,190,1,18.5,12.695942204637573,-57.67315726930013,#2ecc71
,12,0,190,1,18.5,12.46962646325873,-58.25200071191275,#2ecc71
