Data Number,Motor 1 Position,Motor 2 Position,Motor 3 Position,Motor 4 Position,Frequency (MHz),Real Impedance (Ohms),Imaginary Impedance (Ohms),Color
,140,0,0,9,18.5,32.28681348656678,62.69647894851452,#f39c12
,147,0,0,9,18.5,32.74184835379178,64.6658990075679,#f39c12
,153,0,0,9,18.5,32.914333603250725,66.61045201719111,#f39c12
,161,0,0,9,18.5,33.03916785826609,68.31662604806874,#f39c12
,167,0,0,9,18.5,33.51076157304814,70.38145016267364,#f39c12
,175,0,0,9,18.5,33.78985452355263,71.88545020766722,#f39c12
,182,0,0,9,18.5,33.777819740944146,71.64582304634651,#f39c12
,189,0,0,9,18.5,33.25216548688216,69.94014055979197,#f39c12
,195,0,0,9,18.5,32.902001517139716,67.82461303112241,#f39c12
,38,0,0,12,18.5,35.0739128722637,26.881056985753535,#2ecc71
,51,0,0,12,18.5,33.59105427613659,32.38270005031329,#2ecc71
,58,0,0,12,18.5,33.2663245926048,35.75593706078255,#2ecc71
,65,0,0,12,18.5,32.76683667147811,38.56159373379589,#2ecc71
,73,0,0,12,18.5,32.48117795199424,41.643128100040144,#2ecc71
,79,0,0,12,18.5,32.10879419904461,44.31392441540695,#2ecc71
,87,0,0,12,18.5,31.932520443021314,47.23872333611485,#2ecc71
,93,0,0,12,18.5,31.916499409942645,49.743841116960816,#2ecc71
,100,0,0,12,18.5,31.94837479444295,52.35923709254091,#2ecc71
,107,0,0,12,18.5,31.95344988705528,54.88263905556305,#2ecc71
,114,0,0,12,18.5,31.96458934591239,57.259992846395136,#2ecc71
,121,0,0,12,18.5,31.977971417743298,59.59238307469744,#2ecc71
,128,0,0,12,18.5,32.39151956008732,61.73613710086821,#2ecc71
,135,0,0,12,18.5,32.42422323452644,63.576683896355256,#2ecc71
,142,0,0,12,18.5,32.7553541395704,65.81344843141952,#2ecc71
,149,0,0,12,18.5,32.82296495218256,67.64463316135318,#2ecc71
,156,0,0,12,18.5,33.245221801864595,69.49976042068415,#2ecc71
,163,0,0,12,18.5,33.78572902903372,71.3718133806872,#2ecc71
,170,0,0,12,18.5,33.94980479120998,73.17915303432254,#2ecc71
,177,0,0,12,18.5,34.341285047704545,74.49548541237782,#2ecc71
,184,0,0,12,18.5,33.800668724000246,73.24872920698814,#2ecc71
,191,0,0,12,18.5,33.481129101380056,71.3907178580127,#2ecc71
,198,0,0,12,18.5,33.00109766907183,69.56730795170088,#2ecc71
,45,0,0,15,18.5,34.79182026426115,33.47764699972622,#f1c40f
,52,0,0,15,18.5,34.022915640544184,36.78073190452608,#f1c40f
,59,0,0,15,18.5,33.658660419306955,39.831544739444375,#f1c40f
,67,0,0,15,18.5,33.308185841785594,42.928004606782004,#f1c40f
,73,0,0,15,18.5,32.845630492853815,45.75886857663104,#f1c40f
,81,0,0,15,18.5,32.80179506989642,48.97087546882833,#f1c40f
,87,0,0,15,18.5,32.500293841469144,51.34769960102623,#f1c40f
,95,0,0,15,18.5,32.46432725193075,54.34366958937659,#f1c40f
,101,0,0,15,18.5,32.42631545449486,56.79333342998536,#f1c40f
,108,0,0,15,18.5,32.45040107397642,59.33665657133627,#f1c40f
,115,0,0,15,18.5,32.56787969250067,61.58209499051956,#f1c40f
,123,0,0,15,18.5,32.68861723367076,63.68096071801905,#f1c40f
,129,0,0,15,18.5,32.775103543913694,65.85139498680351,#f1c40f
,136,0,0,15,18.5,33.124618834110926,68.13698440526868,#f1c40f
,143,0,0,15,18.5,33.185236904691415,69.9492692860639,#f1c40f
,150,0,0,15,18.5,33.67874725092415,72.07624393541424,#f1c40f
,157,0,0,15,18.5,33.743499637072865,73.6955937207455,#f1c40f
,164,0,0,15,18.5,33.99818283282941,75.95392012611862,#f1c40f
,171,0,0,15,18.5,34.48994429989583,77.24205256583872,#f1c40f
,178,0,0,15,18.5,34.879895711317204,78.59219900707484,#f1c40f
,185,0,0,15,18.5,34.401409166492414,77.22064021313167,#f1c40f
,192,0,0,15,18.5,34.122184175337374,75.31477981379324,#f1c40f
,199,0,0,15,18.5,33.79493443432667,73.43557642906653,#f1c40f
,46,0,0,18,18.5,35.13185198566168,36.98464241046847,#3498db
,53,0,0,18,18.5,34.538949133927545,40.35246362572204,#3498db
,60,0,0,18,18.5,34.026776038035145,43.34321922844916,#3498db
,67,0,0,18,18.5,33.70191858187816,46.4301222203855,#3498db
,74,0,0,18,18.5,33.425493831995624,49.336187877697704,#3498db
,81,0,0,18,18.5,33.10477648960879,52.234281889918144,#3498db
,88,0,0,18,18.5,32.926571675397845,55.1102012834719,#3498db
,95,0,0,18,18.5,32.85304797630974,57.78582968986918,#3498db
,102,0,0,18,18.5,32.99881330083513,60.309656893284,#3498db
,109,0,0,18,18.5,32.91702237262654,62.84324762041267,#3498db
,116,0,0,18,18.5,33.06696606530504,65.00438945964474,#3498db
,123,0,0,18,18.5,33.22291690785365,67.46748042876715,#3498db
,130,0,0,18,18.5,33.42138451723326,69.6040158160703,#3498db
,137,0,0,18,18.5,33.51725646758385,71.67109748674407,#3498db
,144,0,0,18,18.5,34.00535236665699,73.81633447280402,#3498db
,150,0,0,18,18.5,34.237421260599426,75.8627512172949,#3498db
,157,0,0,18,18.5,34.62039055310527,77.40322177921918,#3498db
,165,0,0,18,18.5,34.76644260767754,79.37817946130372,#3498db
,172,0,0,18,18.5,35.19065513579243,81.16700689028438,#3498db
,179,0,0,18,18.5,35.4960059147617,82.16982945791354,#3498db
,186,0,0,18,18.5,35.1189669364476,80.66334874624054,#3498db
,193,0,0,18,18.5,34.56156600202724,78.55593908340776,#3498db
,199,0,0,18,18.5,34.16347245800218,76.61829556329572,#3498db
,47,0,0,21,18.5,35.47740266244618,40.516534038205165,#e74c3c
,53,0,0,21,18.5,34.93852393399871,43.76953594971928,#e74c3c
,60,0,0,21,18.5,34.45955854745678,47.126238885745096,#e74c3c
,67,0,0,21,18.5,34.03026105558853,49.89186352517381,#e74c3c
,75,0,0,21,18.5,33.93122529026921,52.986815964631546,#e74c3c
,81,0,0,21,18.5,33.62730835815195,55.87347005710854,#e74c3c
,88,0,0,21,18.5,33.394987028066495,58.80139650891442,#e74c3c
,95,0,0,21,18.5,33.46698293405144,61.23141135414856,#e74c3c
,102,0,0,21,18.5,33.311117871399446,63.93686497157973,#e74c3c
,109,0,0,21,18.5,33.506875574399096,66.43231198539631,#e74c3c
,116,0,0,21,18.5,33.69498400081689,68.86206131948649,#e74c3c
,123,0,0,21,18.5,33.66027344905231,71.03837310691208,#e74c3c
,131,0,0,21,18.5,33.970871067822046,73.36174252275096,#e74c3c
,137,0,0,21,18.5,34.391977684584816,75.25238154134155,#e74c3c
,144,0,0,21,18.5,34.45270681391586,77.62944185387282,#e74c3c
,151,0,0,21,18.5,34.690353610000614,79.20221817462901,#e74c3c
,158,0,0,21,18.5,35.084117641133716,81.15663576899408,#e74c3c
,165,0,0,21,18.5,35.39979518490633,82.9861661689524,#e74c3c
,172,0,0,21,18.5,35.67333584841613,84.8795774591606,#e74c3c
,179,0,0,21,18.5,36.14639220855285,85.52200901931859,#e74c3c
,186,0,0,21,18.5,35.58791958233255,84.06860714584056,#e74c3c
,193,0,0,21,18.5,35.048764172792254,82.0308235859292,#e74c3c
,200,0,0,21,18.5,34.401891038486305,79.84232969663641,#e74c3c
,46,0,0,24,18.5,36.088874502749526,43.526855741130234,#1abc9c
,53,0,0,24,18.5,35.49190309240344,46.846049754862285,#1abc9c
,60,0,0,24,18.5,34.97049818830955,50.13877605698233,#1abc9c
,67,0,0,24,18.5,34.48235030983641,53.171399295070955,#1abc9c
,74,0,0,24,18.5,34.52612169562861,56.050035944899264,#1abc9c
,81,0,0,24,18.5,34.25746006479093,58.84034637322633,#1abc9c
,88,0,0,24,18.5,33.99016086228514,61.695925975107045,#1abc9c
,95,0,0,24,18.5,33.921693383467634,64.55903466097612,#1abc9c
,102,0,0,24,18.5,33.73602100067194,66.83287820796976,#1abc9c
,109,0,0,24,18.5,33.98995283877273,69.5652863021976,#1abc9c
,116,0,0,24,18.5,33.91790687694787,72.16420460286392,#1abc9c
,123,0,0,24,18.5,34.24814434121682,74.27077508386999,#1abc9c
,130,0,0,24,18.5,34.65267415731593,76.54821925124456,#1abc9c
,137,0,0,24,18.5,34.667513376548165,78.51401807149865,#1abc9c
,144,0,0,24,18.5,34.95380412698648,80.59390305639748,#1abc9c
,150,0,0,24,18.5,35.076997532674454,82.47898718436373,#1abc9c
,157,0,0,24,18.5,35.758441469182685,84.6683768125004,#1abc9c
,165,0,0,24,18.5,36.22808314581627,86.5168925597637,#1abc9c
,172,0,0,24,18.5,36.234630431181166,87.59862704608736,#1abc9c
,179,0,0,24,18.5,36.54598904436771,89.36340215288226,#1abc9c
,186,0,0,24,18.5,36.03227757576059,87.6567887782342,#1abc9c
,193,0,0,24,18.5,35.846870189453334,85.7747898319886,#1abc9c
,45,0,0,27,18.5,36.718569242616105,46.20081298117887,#f1c40f
,51,0,0,27,18.5,35.95258388583258,49.466106646337934,#f1c40f
,58,0,0,27,18.5,35.524535803919385,52.80686071262964,#f1c40f
,65,0,0,27,18.5,35.11052675502781,55.84874916764229,#f1c40f
,73,0,0,27,18.5,34.873981679210274,59.00346909358674,#f1c40f
,79,0,0,27,18.5,34.45737309909306,61.75156953829621,#f1c40f
,87,0,0,27,18.5,34.661499530057185,64.8477250504097,#f1c40f
,93,0,0,27,18.5,34.45837596441789,67.45578102561963,#f1c40f
,100,0,0,27,18.5,34.38849025998562,70.10515647594178,#f1c40f
,107,0,0,27,18.5,34.424276458650645,72.62822533405898,#f1c40f
,114,0,0,27,18.5,34.27008701949411,75.08613476918471,#f1c40f
,121,0,0,27,18.5,34.7789410601529,77.47441760304179,#f1c40f
,128,0,0,27,18.5,35.05646018161249,79.4234736916108,#f1c40f
,135,0,0,27,18.5,35.297968266438644,81.8081167391117,#f1c40f
,142,0,0,27,18.5,35.450277578482584,84.05801312723148,#f1c40f
,149,0,0,27,18.5,35.81467608209445,86.07060607944595,#f1c40f
,156,0,0,27,18.5,35.94382005674134,87.90402203208639,#f1c40f
,163,0,0,27,18.5,36.69043910050108,89.38877548331753,#f1c40f
,170,0,0,27,18.5,37.02026191924212,91.25972516013962,#f1c40f
,177,0,0,27,18.5,37.424448210776916,92.52725829121464,#f1c40f
,184,0,0,27,18.5,36.87577325551515,91.6820149070619,#f1c40f
,46,0,0,30,18.5,36.977028016430516,51.10143516331016,#2ecc71
,53,0,0,30,18.5,36.544297023710726,53.93522881405613,#2ecc71
,60,0,0,30,18.5,36.0277181798195,56.934349087703104,#2ecc71
,67,0,0,30,18.5,35.51806284196572,60.09391723174692,#2ecc71
,74,0,0,30,18.5,35.281489834127306,62.98417952389206,#2ecc71
,81,0,0,30,18.5,35.19586882929889,65.94790717491222,#2ecc71
,88,0,0,30,18.5,35.17932905619489,68.86739157177149,#2ecc71
,95,0,0,30,18.5,34.95007853288417,71.78919992872186,#2ecc71
,102,0,0,30,18.5,35.27786567631796,74.08248445747847,#2ecc71
,109,0,0,30,18.5,35.12745589586175,76.79302355140135,#2ecc71
,116,0,0,30,18.5,35.32216339888397,79.06317976418747,#2ecc71
,123,0,0,30,18.5,35.45209701867275,81.38963914842704,#2ecc71
,130,0,0,30,18.5,35.565708611843704,83.68065358667519,#2ecc71
,137,0,0,30,18.5,35.828873176657446,85.91915140529416,#2ecc71
,143,0,0,30,18.5,36.34598675190036,88.1451356064743,#2ecc71
,150,0,0,30,18.5,36.37846297037338,90.05645803393072,#2ecc71
,157,0,0,30,18.5,37.09940132220409,91.80929696605585,#2ecc71
,165,0,0,30,18.5,37.0288289260138,93.48446451343091,#2ecc71
,172,0,0,30,18.5,37.80300380001723,95.58131499864638,#2ecc71
,179,0,0,30,18.5,38.13099870088143,96.47987742891007,#2ecc71
,186,0,0,30,18.5,37.116081258541286,94.80621195603743,#2ecc71
,193,0,0,30,18.5,37.00833838620661,93.30790512410834,#2ecc71
,45,0,0,33,18.5,37.42753451495472,53.70542683682335,#3498db
,51,0,0,33,18.5,37.06117088891641,56.092142572197794,#3498db
,58,0,0,33,18.5,36.50163911228593,59.331742897696564,#3498db
,65,0,0,33,18.5,36.08249080040832,62.54644923340293,#3498db
,72,0,0,33,18.5,35.69808310959645,65.4392991586624,#3498db
,79,0,0,33,18.5,35.74326572115766,68.4228522043665,#3498db
,86,0,0,33,18.5,35.467131262863866,71.42060895796172,#3498db
,93,0,0,33,18.5,35.481821985282565,74.18809554462531,#3498db
,100,0,0,33,18.5,35.48107359676386,76.86039985496535,#3498db
,107,0,0,33,18.5,35.83971885167908,79.49922118085397,#3498db
,114,0,0,33,18.5,35.63956237542532,81.98461021701225,#3498db
,121,0,0,33,18.5,36.05152076718165,84.63624720912834,#3498db
,128,0,0,33,18.5,35.89155090581186,86.52212477150843,#3498db
,135,0,0,33,18.5,36.16239315739016,88.90373473257647,#3498db
,142,0,0,33,18.5,36.74039664748397,90.62117879098108,#3498db
,149,0,0,33,18.5,36.78525833820115,92.90707546052575,#3498db
,155,0,0,33,18.5,37.236489481132715,95.27822257538642,#3498db
,162,0,0,33,18.5,37.52942545254269,96.31399280816589,#3498db
,169,0,0,33,18.5,38.02869282158309,98.73929000453306,#3498db
,177,0,0,33,18.5,38.45882531363636,99.9092486425964,#3498db
,184,0,0,33,18.5,38.43253858559966,99.12824267653116,#3498db
,45,0,0,36,18.5,38.078768445227155,56.81526984262755,#e74c3c
,52,0,0,36,18.5,37.45857120876935,60.388562670984754,#e74c3c
,59,0,0,36,18.5,36.853241836974284,63.49314142391862,#e74c3c
,67,0,0,36,18.5,36.69001324220804,66.60034703033672,#e74c3c
,73,0,0,36,18.5,36.34168081073143,69.7481054084608,#e74c3c
,81,0,0,36,18.5,36.18614412901644,72.73224146874823,#e74c3c
,87,0,0,36,18.5,35.82730040758879,75.48676988893463,#e74c3c
,94,0,0,36,18.5,36.044667575739055,78.40273002672839,#e74c3c
,101,0,0,36,18.5,35.809426659777166,80.73754702694305,#e74c3c
,108,0,0,36,18.5,36.08209016374501,83.86762620935895,#e74c3c
,115,0,0,36,18.5,36.369940872797955,86.07962790232295,#e74c3c
,123,0,0,36,18.5,36.33373166299696,88.42124474463736,#e74c3c
,129,0,0,36,18.5,36.657395922348464,90.65243048123875,#e74c3c
,136,0,0,36,18.5,37.133334748928995,92.65736577629139,#e74c3c
,143,0,0,36,18.5,37.36683745835193,94.97477337841916,#e74c3c
,150,0,0,36,18.5,37.85189232203064,97.11531987137262,#e74c3c
,157,0,0,36,18.5,38.2468827258188,99.0062042157754,#e74c3c
,164,0,0,36,18.5,38.53694965551325,100.94130548250868,#e74c3c
,171,0,0,36,18.5,38.71422448248474,102.30103677488316,#e74c3c
,178,0,0,36,18.5,39.13712233330934,103.64585338302727,#e74c3c
,185,0,0,36,18.5,38.486950610714594,102.27726093277673,#e74c3c
,47,0,0,39,18.5,38.17864341683104,61.67920183530962,#1abc9c
,54,0,0,39,18.5,37.860342344345725,64.45864496026242,#1abc9c
,61,0,0,39,18.5,37.37798198677516,67.64957037371812,#1abc9c
,68,0,0,39,18.5,37.239454663687916,70.80627649916357,#1abc9c
,75,0,0,39,18.5,36.81784958325798,74.0152171410317,#1abc9c
,82,0,0,39,18.5,36.6542466840023,76.8163988201814,#1abc9c
,89,0,0,39,18.5,36.65207513159932,79.81638052441627,#1abc9c
,96,0,0,39,18.5,36.5253966467822,82.35151549241917,#1abc9c
,103,0,0,39,18.5,36.51135018949785,85.1769734378791,#1abc9c
,110,0,0,39,18.5,36.6771431547575,87.63394906738895,#1abc9c
,117,0,0,39,18.5,37.005567231775004,90.02206361778413,#1abc9c
,124,0,0,39,18.5,37.08747901547121,92.73004490197698,#1abc9c
,131,0,0,39,18.5,37.46318172525974,94.99493319179707,#1abc9c
,138,0,0,39,18.5,37.89865297704307,96.85710378324114,#1abc9c
,145,0,0,39,18.5,38.346929651215795,98.96991913081995,#1abc9c
,151,0,0,39,18.5,38.2377477275875,100.89204539491041,#1abc9c
,159,0,0,39,18.5,38.95599405834836,102.64874309858843,#1abc9c
,165,0,0,39,18.5,39.327801852257664,104.82863136329026,#1abc9c
,173,0,0,39,18.5,39.84666420332969,106.09601177376446,#1abc9c
,180,0,0,39,18.5,40.00965896881218,107.13309792578374,#1abc9c
,187,0,0,39,18.5,39.339675523078775,105.81455506899611,#1abc9c
,193,0,0,39,18.5,38.94160997753164,103.67723865994304,#1abc9c
,45,0,0,42,18.5,39.0440233868048,64.21357986954332,#f39c12
,52,0,0,42,18.5,38.41644359054504,66.88326287505664,#f39c12
,59,0,0,42,18.5,38.15952825460868,70.34802124863943,#f39c12
,66,0,0,42,18.5,38.02002563247893,73.83868712566014,#f39c12
,73,0,0,42,18.5,37.45534180427901,76.37393723920037,#f39c12
,80,0,0,42,18.5,37.5844397943854,79.817877375986,#f39c12
,87,0,0,42,18.5,37.31451927351168,82.6471968520135,#f39c12
,94,0,0,42,18.5,37.254769999923056,85.52284655701808,#f39c12
,101,0,0,42,18.5,37.35234565901486,88.16995504476401,#f39c12
,108,0,0,42,18.5,37.56536448102716,90.97652577246205,#f39c12
,115,0,0,42,18.5,37.449295195317035,93.07467809532616,#f39c12
,122,0,0,42,18.5,37.88907391651789,95.52615298136593,#f39c12
,129,0,0,42,18.5,37.98463796896069,97.89727823329649,#f39c12
,136,0,0,42,18.5,38.46742100600414,99.6906030646925,#f39c12
,143,0,0,42,18.5,38.87985304425454,102.25455920578965,#f39c12
,149,0,0,42,18.5,38.98401547116496,103.95447726642786,#f39c12
,157,0,0,42,18.5,39.58984162982021,106.29899951581645,#f39c12
,163,0,0,42,18.5,39.64882678878958,108.213496462175,#f39c12
,171,0,0,42,18.5,40.033002978181024,109.57214995608157,#f39c12
,177,0,0,42,18.5,40.708256485370924,110.85658769348112,#f39c12
,185,0,0,42,18.5,39.98872035630763,109.82425809122778,#f39c12
,191,0,0,42,18.5,39.44824978094774,108.28952807001475,#f39c12
,47,0,0,45,18.5,39.536281716233,68.1872523955128,#2ecc71
,53,0,0,45,18.5,39.03196244896936,71.13142250143572,#2ecc71
,60,0,0,45,18.5,38.42812647921243,74.70580027146148,#2ecc71
,67,0,0,45,18.5,38.316029497087,77.85720993811974,#2ecc71
,75,0,0,45,18.5,37.79742931730522,80.72951968125051,#2ecc71
,81,0,0,45,18.5,37.84654089575685,83.89841199613072,#2ecc71
,88,0,0,45,18.5,37.837301134155,86.79156050144073,#2ecc71
,95,0,0,45,18.5,37.78331379803825,89.29806400461406,#2ecc71
,102,0,0,45,18.5,37.82151088089949,92.23794886368132,#2ecc71
,109,0,0,45,18.5,38.18698591219553,94.66976532888333,#2ecc71
,116,0,0,45,18.5,38.11557580097603,97.63663075702497,#2ecc71
,123,0,0,45,18.5,38.607150311784096,99.62702817946098,#2ecc71
,130,0,0,45,18.5,38.51954852818021,101.91235718171905,#2ecc71
,137,0,0,45,18.5,38.63568229057467,104.23980621392458,#2ecc71
,144,0,0,45,18.5,39.39877095688718,106.5054336022808,#2ecc71
,151,0,0,45,18.5,40.04046714681458,108.4776240180438,#2ecc71
,158,0,0,45,18.5,39.98209978408659,110.1997684508425,#2ecc71
,165,0,0,45,18.5,40.41361918535743,111.78695710098785,#2ecc71
,172,0,0,45,18.5,40.915048987398286,113.82576377915998,#2ecc71
,179,0,0,45,18.5,41.20071891242663,114.67789528517854,#2ecc71
,186,0,0,45,18.5,41.06228523606874,112.99440820420077,#2ecc71
,193,0,0,45,18.5,39.91341053223995,111.08611315494853,#2ecc71
,45,0,0,48,18.5,40.28207207032487,70.48759749936285,#f1c40f
,52,0,0,48,18.5,39.56199185626878,74.15383443003203,#f1c40f
,59,0,0,48,18.5,39.34774297623571,77.16794222217507,#f1c40f
,66,0,0,48,18.5,38.72278160003379,80.69349244581154,#f1c40f
,73,0,0,48,18.5,38.70955452964007,83.58290992465814,#f1c40f
,80,0,0,48,18.5,38.43648728415714,86.73277392163536,#f1c40f
,87,0,0,48,18.5,38.08612645725778,89.69183385522523,#f1c40f
,94,0,0,48,18.5,38.42539597123941,92.347522958549,#f1c40f
,101,0,0,48,18.5,38.356594753223355,95.45889311614677,#f1c40f
,108,0,0,48,18.5,38.60262564239948,97.99063420672356,#f1c40f
,115,0,0,48,18.5,38.893722890427775,100.34558847121049,#f1c40f
,122,0,0,48,18.5,38.78080974427852,102.5114519780952,#f1c40f
,129,0,0,48,18.5,39.40417965522414,104.5839654980733,#f1c40f
,136,0,0,48,18.5,39.30351538523602,107.35163992826426,#f1c40f
,143,0,0,48,18.5,39.942818293119146,108.9754652213164,#f1c40f
,149,0,0,48,18.5,40.45644447404338,111.74009854389985,#f1c40f
,157,0,0,48,18.5,40.45209821197652,113.25695304117934,#f1c40f
,163,0,0,48,18.5,41.4389036699726,115.29437580353445,#f1c40f
,171,0,0,48,18.5,41.387173040640555,116.9481980540352,#f1c40f
,177,0,0,48,18.5,41.80252433753999,118.42692937426949,#f1c40f
,185,0,0,48,18.5,41.275491766733424,117.2999125907068,#f1c40f
,47,0,0,51,18.5,40.479172108207955,75.38913183208932,#3498db
,53,0,0,51,18.5,39.968825588177836,78.25876581484663,#3498db
,60,0,0,51,18.5,39.80995032161671,81.4992195875364,#3498db
,67,0,0,51,18.5,39.52967254763685,84.69564563761168,#3498db
,75,0,0,51,18.5,39.32865707233348,88.51883758616898,#3498db
,81,0,0,51,18.5,38.818697499890106,90.98438342756018,#3498db
,88,0,0,51,18.5,39.078442933182906,94.05910262586717,#3498db
,95,0,0,51,18.5,39.188840751766385,96.49192298631361,#3498db
,102,0,0,51,18.5,39.33868935202836,99.29810248802285,#3498db
,109,0,0,51,18.5,39.22346160552145,101.80640772268161,#3498db
